id,time,digits,spread,ticks_bookdepth,trade_mode,currency_base,currency_profit,currency_margin,description,name
418,0,2,0,0,4,USD,USD,USD,Walt Disney Company,DIS
136,0,2,0,0,4,USD,USD,USD,Walt Disney Company,DIS
357,0,3,0,0,4,USD,USD,USD,West Texas Intermediate,WTI_OIL
75,0,3,0,0,4,USD,USD,USD,West Texas Intermediate,WTI_OIL
542,0,3,0,0,4,USD,USD,USD,"XAU vs equally weighted basket of (USD,EUR,AUD,GBP,JPY)",Gold Basket
260,0,3,0,0,4,USD,USD,USD,"XAU vs equally weighted basket of (USD,EUR,AUD,GBP,JPY)",Gold Basket
531,0,5,0,10,4,USD,USD,USD,XTZ vs US Dollar,XTZUSD
249,0,5,0,10,4,USD,USD,USD,XTZ vs US Dollar,XTZUSD
458,0,3,0,10,4,USD,USD,USD,Zcash vs US Dollar,ZECUSD
176,0,3,0,10,4,USD,USD,USD,Zcash vs US Dollar,ZECUSD
510,0,2,0,0,4,XZN,USD,XZN,Zinc vs US Dollar,XZNUSD
228,0,2,0,0,4,XZN,USD,XZN,Zinc vs US Dollar,XZNUSD
453,0,2,0,0,4,USD,USD,USD,Zoom Video Communications Inc,ZM
171,0,2,0,0,4,USD,USD,USD,Zoom Video Communications Inc,ZM
419,0,2,0,0,4,USD,USD,USD,eBay Inc,EBAY
137,0,2,0,0,4,USD,USD,USD,eBay Inc,EBAY
481,0,2,0,0,4,USD,USD,USD,iShares Core MSCI Emerging Markets ETF CFD,IEMG.US
199,0,2,0,0,4,USD,USD,USD,iShares Core MSCI Emerging Markets ETF CFD,IEMG.US
483,0,2,0,0,4,USD,USD,USD,iShares Core S&P 500 ETF CFD,IVV.US
201,0,2,0,0,4,USD,USD,USD,iShares Core S&P 500 ETF CFD,IVV.US
472,0,2,0,0,4,USD,USD,USD,iShares Core US Aggregate Bond ETF CFD,AGG.US
190,0,2,0,0,4,USD,USD,USD,iShares Core US Aggregate Bond ETF CFD,AGG.US
476,0,2,0,0,4,USD,USD,USD,iShares MSCI EAFE ETF CFD,EFA.US
194,0,2,0,0,4,USD,USD,USD,iShares MSCI EAFE ETF CFD,EFA.US
475,0,2,0,0,4,USD,USD,USD,iShares MSCI Emerging Index Fund ETF CFD,EEM.US
193,0,2,0,0,4,USD,USD,USD,iShares MSCI Emerging Index Fund ETF CFD,EEM.US
485,0,2,0,0,4,USD,USD,USD,iShares Russell 2000 ETF CFD,IWM.US
203,0,2,0,0,4,USD,USD,USD,iShares Russell 2000 ETF CFD,IWM.US
484,0,2,0,0,4,USD,USD,USD,iShares S&P 500 Growth ETF CFD,IVW.US
202,0,2,0,0,4,USD,USD,USD,iShares S&P 500 Growth ETF CFD,IVW.US
489,0,2,0,0,4,USD,USD,USD,iShares Silver Trust CFD,SLV.US
207,0,2,0,0,4,USD,USD,USD,iShares Silver Trust CFD,SLV.US
482,0,2,0,0,4,USD,USD,USD,iShares core S&P Small-Cap ETF CFD,IJR.US
200,0,2,0,0,4,USD,USD,USD,iShares core S&P Small-Cap ETF CFD,IJR.US
480,0,2,0,0,4,USD,USD,USD,iShares iBoxx $ High Yield Corporate Bond ETF CFD,HYG.US
198,0,2,0,0,4,USD,USD,USD,iShares iBoxx $ High Yield Corporate Bond ETF CFD,HYG.US
486,0,2,0,0,4,USD,USD,USD,iShares iBoxx $ Inv Grade Corporate Bond ETF CFD,LQD.US
204,0,2,0,0,4,USD,USD,USD,iShares iBoxx $ Inv Grade Corporate Bond ETF CFD,LQD.US
